Ruta,Recorrido,Distancia,Empresa
Escazu - Santa Ana,Ruta San Jose - Escazu - Bello Horizonte,19.29288,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu - Bello Horizonte,19.29288,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu - Calle El Curio,23.341797,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu centro,17.242952,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu centro,17.242952,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu centro,17.242952,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu centro,17.242952,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu centro,17.242952,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu - El Carmen - Bebedero,27.485832,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu - El Carmen - Bebedero,27.485832,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu - El Carmen - Bebedero,27.485832,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu - Guachipelin - Pavicen por pista,29.744522,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu - Santa Teresa por Bajo Los Anonos,22.002237,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu - Santa Teresa por Bajo Los Anonos,22.002237,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu - Santa Teresa por Bajo Los Anonos,22.002237,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu - Santa Teresa por Bajo Los Anonos,22.002237,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu - Santa Teresa por Bajo Los Anonos,22.002237,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu - Santa Teresa por Bajo Los Anonos,22.002237,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu - Santa Teresa por Bajo Los Anonos,22.002237,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu - Santa Teresa por Bajo Los Anonos,22.002237,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu - Santa Teresa por Bajo Los Anonos,22.002237,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu - Santa Teresa por Bajo Los Anonos,22.002237,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu - Santa Teresa por Bajo Los Anonos,22.002237,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu - Santa Teresa por Bajo Los Anonos,22.002237,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu - Santa Teresa por Bajo Los Anonos,22.002237,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu - Santa Teresa por Bajo Los Anonos,22.002237,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Escazu - Santa Teresa por Bajo Los Anonos,22.002237,C�A. DE INVERSIONES LA TAPACHULA/ SA
Guadalupe - Moravia,Ruta Coronado - Dulce Nombre,5.648015,NULL
Guadalupe - Moravia,Ruta Coronado - Dulce Nombre,5.648015,NULL
Guadalupe - Moravia,Ruta Coronado - Dulce Nombre,5.648015,NULL
Guadalupe - Moravia,Ruta Coronado - Calle La Maquina,2.875783,NULL
Guadalupe - Moravia,Ruta San Jos� - La Trinidad de Moravia - Paracito - San Jeronimo - Calle Mendez,29.956084,empresa AUTOTTES. PARACITO SA
Guadalupe - Moravia,Ruta San Jos� - La Trinidad de Moravia - Paracito - San Jeronimo - Calle Mendez,29.956084,empresa AUTOTTES. PARACITO SA
Guadalupe - Moravia,Ruta San Jos� - La Trinidad de Moravia - Paracito - San Jeronimo - Calle Mendez,29.956084,empresa AUTOTTES. PARACITO SA
Guadalupe - Moravia,Ruta San Jos� - Rancho Redondo,39.461424,empresa CORP. AUTOTTES. DEL ESTE/ SA
Guadalupe - Moravia,Ruta San Jos� - Rancho Redondo,39.461424,empresa CORP. AUTOTTES. DEL ESTE/ SA
Guadalupe - Moravia,Ruta San Jos� - Rancho Redondo,39.461424,empresa CORP. AUTOTTES. DEL ESTE/ SA
Hatillo - Alajuelita,Ruta San Jose - Barrio San Martin - Umara,8.134472,empresa CONATRA SA
Hatillo - Alajuelita,Ruta San Jose - Barrio San Martin - Umara,8.134472,empresa CONATRA SA
Hatillo - Alajuelita,Ruta San Jose - Zorobar� - Luna Park,5.271645,NULL
Hatillo - Alajuelita,Ruta San Jose - Zorobar� - Luna Park,5.271645,NULL
Hatillo - Alajuelita,Ruta San Jose - Zorobar� - Luna Park,5.271645,NULL
Hatillo - Alajuelita,Ruta San Jose - Zorobar� - Luna Park,5.271645,NULL
Hatillo - Alajuelita,Ruta San Jose - Zorobar� - Luna Park,5.271645,NULL
Hatillo - Alajuelita,Ruta San Jose - Zorobar� - Luna Park,5.271645,NULL
Hatillo - Alajuelita,Ruta San Jose - Lopez Mateo,9.160711,empresa CONATRA SA
Otros,Ruta Periferica L3,19.695958,empresa DISCAR SA
Otros,Ruta Periferica L3,19.695958,empresa DISCAR SA
Otros,Ruta Periferica L4,26.083836,empresa DISCAR SA
Otros,Ruta Periferica L4,26.083836,empresa DISCAR SA
Tibas - Santo Domingo,Ruta San Jos� - El INVU de Tibas,9.027766,COOPERATIVA DE AUTOBUSEROS ASOCIADOS RL
Tibas - Santo Domingo,Ruta San Jos� - El INVU de Tibas,9.027766,COOPERATIVA DE AUTOBUSEROS ASOCIADOS RL
Tibas - Santo Domingo,Ruta San Jos� - El INVU de Tibas,9.027766,COOPERATIVA DE AUTOBUSEROS ASOCIADOS RL
Tibas - Santo Domingo,Ruta San Jos� - El INVU de Tibas,9.027766,COOPERATIVA DE AUTOBUSEROS ASOCIADOS RL
Tibas - Santo Domingo,Ruta San Jos� - El INVU de Tibas,9.027766,COOPERATIVA DE AUTOBUSEROS ASOCIADOS RL
Tibas - Santo Domingo,Ruta San Jos� - El INVU de Tibas,9.027766,COOPERATIVA DE AUTOBUSEROS ASOCIADOS RL
Tibas - Santo Domingo,Ruta San Jos� - Santo Domingo - San Mart�n,19.767715,COOPERATIVA DE AUTOBUSEROS ASOCIADOS RL
Guadalupe - Moravia,Ruta San Jos� - Vista de Mar - La Isla,25.248638,empresa CORP. AUTOTTES. DEL ESTE/ SA
Guadalupe - Moravia,Ruta San Jos� - Vista de Mar - La Isla,25.248638,empresa CORP. AUTOTTES. DEL ESTE/ SA
Guadalupe - Moravia,Ruta San Jos� - Vista de Mar - La Isla,25.248638,empresa CORP. AUTOTTES. DEL ESTE/ SA
Guadalupe - Moravia,Ruta San Jos� - Vista de Mar - La Isla,25.248638,empresa CORP. AUTOTTES. DEL ESTE/ SA
Guadalupe - Moravia,Ruta San Jos� - Vista de Mar - La Isla,25.248638,empresa CORP. AUTOTTES. DEL ESTE/ SA
Guadalupe - Moravia,Ruta San Jos� - Vista de Mar - La Isla,25.248638,empresa CORP. AUTOTTES. DEL ESTE/ SA
Tibas - Santo Domingo,Ruta San Jose - San Luis por San Miguel,32.754984,COOPERATIVA DE AUTOBUSEROS ASOCIADOS RL
Tibas - Santo Domingo,Ruta San Jose - San Luis por San Miguel,32.754984,COOPERATIVA DE AUTOBUSEROS ASOCIADOS RL
Tibas - Santo Domingo,Ruta San Jose - San Luis por San Miguel (ruta en horas pico),25.731551,NULL
Tibas - Santo Domingo,Ruta San Jose - San Luis por San Miguel (ruta en horas pico),25.731551,NULL
Guadalupe - Moravia,Ruta Coronado - Patio de Agua,9.916325,NULL
Guadalupe - Moravia,Ruta Coronado - Patio de Agua,9.916325,NULL
Guadalupe - Moravia,Ruta Coronado - San Pedro,5.830914,AUTOBUSES UNIDOS CORONADO SA
Guadalupe - Moravia,Ruta Periferica de Coronado,7.060435,AUTOBUSES UNIDOS CORONADO SA
Guadalupe - Moravia,Ruta San Jose - La Trinidad de Moravia - El Moral - El Cipres,23.509281,empresa AUTOTTES. PARACITO SA
Guadalupe - Moravia,Ruta San Jose - La Trinidad de Moravia - El Moral - El Cipres,23.509281,empresa AUTOTTES. PARACITO SA
Guadalupe - Moravia,Ruta San Jose - La Trinidad de Moravia - El Moral - El Cipres,23.509281,empresa AUTOTTES. PARACITO SA
Guadalupe - Moravia,Ruta San Jose - La Trinidad de Moravia - El Moral - El Cipres,23.509281,empresa AUTOTTES. PARACITO SA
Guadalupe - Moravia,Ruta San Jose - Moravia - La Gallera,28.139626,NULL
Guadalupe - Moravia,Ruta San Jose - Moravia - La Gallera,28.139626,NULL
Guadalupe - Moravia,Ruta San Jose - Moravia - La Gallera,28.139626,NULL
Guadalupe - Moravia,Ruta San Jose - Moravia - La Gallera,28.139626,NULL
Escazu - Santa Ana,Ruta Periferica Ciudad Colon,17.078194,NULL
Escazu - Santa Ana,Ruta Periferica Ciudad Colon,17.078194,NULL
Escazu - Santa Ana,Ruta Periferica Ciudad Colon,17.078194,NULL
Escazu - Santa Ana,Ruta Periferica Ciudad Colon,17.078194,NULL
Escazu - Santa Ana,Ruta Periferica Ciudad Colon,17.078194,NULL
Escazu - Santa Ana,Ruta Periferica Ciudad Colon,17.078194,NULL
Escazu - Santa Ana,Ruta Periferica Ciudad Colon,17.078194,NULL
Escazu - Santa Ana,Ruta Periferica Ciudad Colon,17.078194,NULL
Escazu - Santa Ana,Ruta Periferica Ciudad Colon,17.078194,NULL
Escazu - Santa Ana,Ruta Periferica Ciudad Colon,17.078194,NULL
Escazu - Santa Ana,Ruta Periferica Ciudad Colon,17.078194,NULL
Escazu - Santa Ana,Ruta Periferica Ciudad Colon,17.078194,NULL
Escazu - Santa Ana,Ruta Periferica Ciudad Colon,17.078194,NULL
Escazu - Santa Ana,Ruta Periferica Ciudad Colon por Brasil y Trinidad,11.285565,NULL
Escazu - Santa Ana,Ruta Periferica Ciudad Colon - Piedades,16.975111,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta Periferica Ciudad Colon - Piedades,16.975111,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta Periferica Ciudad Colon - Piedades,16.975111,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta Periferica Ciudad Colon - Piedades,16.975111,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta Periferica Ciudad Colon - Piedades,16.975111,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta Periferica Ciudad Colon - Piedades,16.975111,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta Periferica Ciudad Colon - Piedades,16.975111,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta Periferica Ciudad Colon - Piedades,16.975111,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta Periferica Ciudad Colon - Piedades,16.975111,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta Periferica Ciudad Colon - Piedades,16.975111,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta Periferica Ciudad Colon - Piedades,16.975111,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta Periferica Ciudad Colon - Piedades,16.975111,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Ciudad Colon - Barrio San Bosco,47.991374,C�A. TRANSPORTISTA DEL SUROESTE/ SA
Escazu - Santa Ana,Ruta San Jose - Ciudad Colon - Barrio San Bosco,47.991374,C�A. TRANSPORTISTA DEL SUROESTE/ SA
Escazu - Santa Ana,Ruta San Jose - Ciudad Colon - Barrio San Bosco,47.991374,C�A. TRANSPORTISTA DEL SUROESTE/ SA
Escazu - Santa Ana,Ruta San Jose - Ciudad Colon - Barrio San Bosco,47.991374,C�A. TRANSPORTISTA DEL SUROESTE/ SA
Escazu - Santa Ana,Ruta San Jose - Ciudad Colon - Barrio San Bosco,47.991374,C�A. TRANSPORTISTA DEL SUROESTE/ SA
Escazu - Santa Ana,Ruta San Jose - Ciudad Colon - Barrio San Bosco,47.991374,C�A. TRANSPORTISTA DEL SUROESTE/ SA
Escazu - Santa Ana,Ruta San Jose - Ciudad Colon - Barrio San Bosco,47.991374,C�A. TRANSPORTISTA DEL SUROESTE/ SA
Escazu - Santa Ana,Ruta San Jose - Ciudad Colon - Barrio San Bosco,47.991374,C�A. TRANSPORTISTA DEL SUROESTE/ SA
Escazu - Santa Ana,Ruta Santa Ana - Salitral - Matinilla,14.176617,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta Santa Ana - Barrio Espa�a por Cebadilla,10.431244,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta Santa Ana - Barrio Espa�a por La Chimba,9.5286,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta Santa Ana - Piedades - Barrio Los Angeles - La Promesa por pista,14.778825,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta Santa Ana - Piedades - Barrio Los Angeles - La Promesa por pista,14.778825,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta Santa Ana - Piedades - Barrio Los Angeles - La Promesa por pista,14.778825,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta Santa Ana - Piedades - Barrio Los Angeles - La Promesa por pista,14.778825,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta Santa Ana - Pozos - IMAS Esfuerzo,10.312637,NULL
Escazu - Santa Ana,Ruta Santa Ana - Quebrador - Calle Machete y Montoya,11.320865,C�A. DE INVERSIONES LA TAPACHULA/ SA
Hatillo - Alajuelita,Ruta San Jose - San Sebastian - Colonia Kennedy Norte y Sur,9.020993,empresa METROCOOP R.L.
Hatillo - Alajuelita,Ruta San Jose - San Sebastian - Colonia Kennedy Norte y Sur,9.020993,empresa METROCOOP R.L.
Hatillo - Alajuelita,Ruta San Jose - San Sebastian - Colonia Kennedy Norte y Sur,9.020993,empresa METROCOOP R.L.
Hatillo - Alajuelita,Ruta San Jose - San Sebastian - Colonia Kennedy Norte y Sur,9.020993,empresa METROCOOP R.L.
Hatillo - Alajuelita,Ruta San Jose - Cristo Rey - Barrio Sagrada Familia,9.689455,NULL
Hatillo - Alajuelita,Ruta San Jose - Cristo Rey - Barrio Sagrada Familia,9.689455,NULL
Hatillo - Alajuelita,Ruta San Jose - Hatillo 8,10.928576,empresa METROCOOP R.L.
Hatillo - Alajuelita,Ruta San Jose - Hatillo 8,10.928576,empresa METROCOOP R.L.
Hatillo - Alajuelita,Ruta San Jose - Anonos - La Aurora,17.113631,empresa METROCOOP R.L.
Hatillo - Alajuelita,Ruta San Jose - Monte Azul - Seminario - Loma Linda de Paso Ancho - Madeiras,10.386751,empresa CONATRA SA
Hatillo - Alajuelita,Ruta San Jose - Monte Azul - Seminario - Loma Linda de Paso Ancho - Madeiras,10.386751,empresa CONATRA SA
Hatillo - Alajuelita,Ruta San Jose - Monte Azul - Seminario - Loma Linda de Paso Ancho - Madeiras,10.386751,empresa CONATRA SA
Hatillo - Alajuelita,Ruta San Jose - Monte Azul - Seminario - Loma Linda de Paso Ancho - Madeiras,10.386751,empresa CONATRA SA
Hatillo - Alajuelita,Ruta San Jose - Monte Azul - Seminario - Loma Linda de Paso Ancho - Madeiras,10.386751,empresa CONATRA SA
Hatillo - Alajuelita,Ruta San Jose - Monte Azul - Seminario - Loma Linda de Paso Ancho - Madeiras,10.386751,empresa CONATRA SA
Hatillo - Alajuelita,Ruta San Jose - Poas de Aserri,20.594435,empresa LA RED/ lda
Hatillo - Alajuelita,Ruta San Jose - Poas de Aserri,20.594435,empresa LA RED/ lda
Hatillo - Alajuelita,Ruta San Jose - Poas de Aserri,20.594435,empresa LA RED/ lda
Hatillo - Alajuelita,Ruta San Jose - Poas de Aserri,20.594435,empresa LA RED/ lda
Hatillo - Alajuelita,Ruta San Jose - Poas de Aserri - Lamparas,22.40106,empresa LA RED/ lda
Hatillo - Alajuelita,Ruta San Jose - Poas de Aserri - Lamparas,22.40106,empresa LA RED/ lda
Hatillo - Alajuelita,Ruta San Jose - Poas de Aserri - Lamparas,22.40106,empresa LA RED/ lda
Hatillo - Alajuelita,Ruta San Jose - Poas de Aserri - Lamparas,22.40106,empresa LA RED/ lda
Hatillo - Alajuelita,Ruta San Jose - San Rafael Abajo - Santa Cecilia - La Florita,14.924487,AUTOTTES LA FLORITA SA
Hatillo - Alajuelita,Ruta San Jose - San Rafael Abajo - Valencia por Vizcaya,11.774284,empresa LA RED/ lda
Hatillo - Alajuelita,Ruta San Jose - San Rafael Abajo - Valencia por Vizcaya,11.774284,empresa LA RED/ lda
Hatillo - Alajuelita,Ruta San Jose - Concepcion - Vista Real - Monte Alto por abajo,12.912378,NULL
Hatillo - Alajuelita,Ruta San Jose - Concepcion - Vista Real - Monte Alto por arriba,14.457053,NULL
Hatillo - Alajuelita,Ruta San Jos� - Colonia 15 de setiembre,9.052075,empresa METROCOOP R.L.
Hatillo - Alajuelita,Ruta San Jos� - Colonia 15 de setiembre,9.052075,empresa METROCOOP R.L.
Hatillo - Alajuelita,Ruta San Jos� - Colonia 15 de setiembre,9.052075,empresa METROCOOP R.L.
Hatillo - Alajuelita,Ruta San Jos� - Colonia 15 de setiembre,9.052075,empresa METROCOOP R.L.
Hatillo - Alajuelita,Ruta San Jos� - Colonia 15 de setiembre,9.052075,empresa METROCOOP R.L.
Hatillo - Alajuelita,Ruta San Jos� - Colonia 15 de setiembre,9.052075,empresa METROCOOP R.L.
Hatillo - Alajuelita,Ruta San Jose - San Juan de Dios de Desamparados,16.91462,empresa LA RED/ lda
Hatillo - Alajuelita,Ruta San Jose - San Juan de Dios de Desamparados,16.91462,empresa LA RED/ lda
Hatillo - Alajuelita,Ruta San Jose - San Juan de Dios de Desamparados,16.91462,empresa LA RED/ lda
Hatillo - Alajuelita,Ruta San Jose - San Juan de Dios de Desamparados,16.91462,empresa LA RED/ lda
Hatillo - Alajuelita,Ruta San Jose - San Rafael Abajo de Desamparados,11.938617,TTES SAN RAFAEL ABAJO SA
Hatillo - Alajuelita,Ruta San Jose - San Rafael Abajo de Desamparados,11.938617,TTES SAN RAFAEL ABAJO SA
Hatillo - Alajuelita,Ruta San Jose - San Rafael Abajo de Desamparados,11.938617,TTES SAN RAFAEL ABAJO SA
Hatillo - Alajuelita,Ruta San Jose - San Rafael Abajo de Desamparados,11.938617,TTES SAN RAFAEL ABAJO SA
Hatillo - Alajuelita,Ruta San Jose - San Rafael Abajo de Desamparados,11.938617,TTES SAN RAFAEL ABAJO SA
Hatillo - Alajuelita,Ruta San Jose - San Rafael Abajo de Desamparados,11.938617,TTES SAN RAFAEL ABAJO SA
Hatillo - Alajuelita,Ruta San Jose - San Rafael Abajo de Desamparados,11.938617,TTES SAN RAFAEL ABAJO SA
Hatillo - Alajuelita,Ruta San Jose - San Rafael Abajo de Desamparados,11.938617,TTES SAN RAFAEL ABAJO SA
San Pedro - Curridabat,Ruta San Jose - Barrio Cordoba - Barrio Quesada Duran,15.417464,AUTOTTES. ZAPOTE SA
San Pedro - Curridabat,Ruta San Jose - Barrio Cordoba - Barrio Quesada Duran,15.417464,AUTOTTES. ZAPOTE SA
Tibas - Santo Domingo,Ruta San Jose - Barrio Socorro - Barrio Virginia,13.022544,COOPERATIVA DE AUTOBUSEROS ASOCIADOS RL
Guadalupe - Moravia,Ruta Coronado - San Antonio,6.988872,NULL
Guadalupe - Moravia,Ruta San Jos� - La Trinidad de Moravia - Paracito - Platanares - Barrio San Jos� por El Ca�al,27.348032,empresa AUTOTTES. PARACITO SA
Guadalupe - Moravia,Ruta San Jos� - La Trinidad de Moravia - Paracito - Platanares - Barrio San Jos� por El Ca�al,27.348032,empresa AUTOTTES. PARACITO SA
Guadalupe - Moravia,Ruta San Jos� - La Trinidad de Moravia - Paracito - Platanares - Barrio San Jos� por El Ca�al,27.348032,empresa AUTOTTES. PARACITO SA
Guadalupe - Moravia,Ruta San Jos� - La Trinidad de Moravia - Paracito - Platanares por El Ca�al,25.087838,empresa AUTOTTES. PARACITO SA
Guadalupe - Moravia,Ruta San Jos� - La Trinidad de Moravia - Paracito - Platanares por El Ca�al,25.087838,empresa AUTOTTES. PARACITO SA
Tibas - Santo Domingo,Ruta San Jose - Santo Domingo - Santo Tomas,19.519193,COOPERATIVA DE AUTOBUSEROS ASOCIADOS RL
Tibas - Santo Domingo,Ruta San Jose - Santo Domingo - Santo Tomas,19.519193,COOPERATIVA DE AUTOBUSEROS ASOCIADOS RL
Tibas - Santo Domingo,Ruta San Jose - Santo Domingo - Santo Tomas,19.519193,COOPERATIVA DE AUTOBUSEROS ASOCIADOS RL
Tibas - Santo Domingo,Ruta San Jose - Santo Domingo - Santo Tomas,19.519193,COOPERATIVA DE AUTOBUSEROS ASOCIADOS RL
Escazu - Santa Ana,Ruta San Jos� - Escaz� - Vista de Oro,21.650117,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jos� - Escaz� - Vista de Oro,21.650117,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jos� - Escaz� - Vista de Oro,21.650117,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jos� - Escaz� - Vista de Oro,21.650117,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jos� - Escaz� - Vista de Oro,21.650117,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jos� - Escaz� - Vista de Oro,21.650117,C�A. DE INVERSIONES LA TAPACHULA/ SA
Guadalupe - Moravia,Ruta San Jos� - La Trinidad de Moravia - Paracito - Platanares por Calle Manantial,25.690533,empresa AUTOTTES. PARACITO SA
Guadalupe - Moravia,Ruta San Jos� - La Trinidad de Moravia - Paracito - Platanares por Calle Manantial,25.690533,empresa AUTOTTES. PARACITO SA
Guadalupe - Moravia,Ruta San Jos� - La Trinidad de Moravia - Paracito - Platanares por Calle Manantial,25.690533,empresa AUTOTTES. PARACITO SA
Guadalupe - Moravia,Ruta San Jos� - La Trinidad de Moravia - Paracito - San Jeronimo (por Calle Blancos),25.741838,empresa AUTOTTES. PARACITO SA
Guadalupe - Moravia,Ruta San Jos� - La Trinidad de Moravia - Paracito - San Jeronimo (por Calle Blancos),25.741838,empresa AUTOTTES. PARACITO SA
Guadalupe - Moravia,Ruta San Jos� - La Trinidad de Moravia - Paracito - San Jeronimo (por Calle Blancos),25.741838,empresa AUTOTTES. PARACITO SA
Guadalupe - Moravia,Ruta San Jos� - La Trinidad de Moravia - Paracito - San Jeronimo (por Hospital Calderon),25.801944,empresa AUTOTTES. PARACITO SA
Guadalupe - Moravia,Ruta San Jos� - La Trinidad de Moravia - Paracito - San Jeronimo (por Hospital Calderon),25.801944,empresa AUTOTTES. PARACITO SA
Guadalupe - Moravia,Ruta San Jos� - La Trinidad de Moravia - Paracito - San Jeronimo (por Hospital Calderon),25.801944,empresa AUTOTTES. PARACITO SA
Escazu - Santa Ana,Ruta Circunvalacion de Santa Ana,18.781524,C�A. DE INVERSIONES LA TAPACHULA/ SA
Escazu - Santa Ana,Ruta San Jose - Forum 2,30.383656,NULL
Escazu - Santa Ana,Ruta San Jose - Forum 2,30.383656,NULL
Escazu - Santa Ana,Ruta San Jose - Forum 2,30.383656,NULL
Escazu - Santa Ana,Ruta San Jose - Forum 2,30.383656,NULL
Escazu - Santa Ana,Ruta San Jose - Forum 2,30.383656,NULL
Escazu - Santa Ana,Ruta San Jose - Forum 2,30.383656,NULL
Escazu - Santa Ana,Ruta San Jose - Forum 2,30.383656,NULL
Escazu - Santa Ana,Ruta San Jose - Forum 2,30.383656,NULL
Escazu - Santa Ana,Ruta San Jose - Forum 2,30.383656,NULL
Escazu - Santa Ana,Ruta San Jose - Forum 2,30.383656,NULL
Escazu - Santa Ana,Ruta San Jose - Forum 2,30.383656,NULL
Escazu - Santa Ana,Ruta San Jose - Forum 2,30.383656,NULL
Escazu - Santa Ana,Ruta San Jose - Forum 2,30.383656,NULL
Escazu - Santa Ana,Ruta San Jose - Forum 2,30.383656,NULL
Escazu - Santa Ana,Ruta San Jose - Forum 2,30.383656,NULL
Escazu - Santa Ana,Ruta San Jose - Forum 2,30.383656,NULL
Escazu - Santa Ana,Ruta San Jose - Forum 2,30.383656,NULL
Escazu - Santa Ana,Ruta San Jose - Forum 2,30.383656,NULL
Escazu - Santa Ana,Ruta San Jose - Forum 2,30.383656,NULL
Escazu - Santa Ana,Ruta San Jose - Forum 2,30.383656,NULL
Escazu - Santa Ana,Ruta San Jose - Forum 2,30.383656,NULL
Escazu - Santa Ana,Ruta San Jose - Forum 2,30.383656,NULL
Escazu - Santa Ana,Ruta San Jose - Forum 2,30.383656,NULL
Escazu - Santa Ana,Ruta San Jose - Forum 2,30.383656,NULL
Uruca - Heredia,Ruta San Jose - Barrio Coraz�n de Jes�s y viceversa,10.075481,empresa BUSES INA ? URUCA/ SA
Uruca - Heredia,Ruta San Jose - Barrio Coraz�n de Jes�s y viceversa,10.075481,empresa BUSES INA ? URUCA/ SA
Uruca - Heredia,Ruta San Jose - Barrio Coraz�n de Jes�s y viceversa,10.075481,empresa BUSES INA ? URUCA/ SA
Uruca - Heredia,Ruta San Jose - Barrio Coraz�n de Jes�s y viceversa,10.075481,empresa BUSES INA ? URUCA/ SA
Uruca - Heredia,Ruta San Jose - Barrio Coraz�n de Jes�s y viceversa,10.075481,empresa BUSES INA ? URUCA/ SA
Uruca - Heredia,Ruta San Jose - Hospital M�xico por La pista y viceversa,11.771092,empresa BUSES INA ? URUCA/ SA
Uruca - Heredia,Ruta San Jose - Hospital M�xico por La pista y viceversa,11.771092,empresa BUSES INA ? URUCA/ SA
Uruca - Heredia,Ruta San Jose - Hospital M�xico por La pista y viceversa,11.771092,empresa BUSES INA ? URUCA/ SA
Uruca - Heredia,Ruta San Jose - Hospital M�xico por La pista y viceversa,11.771092,empresa BUSES INA ? URUCA/ SA
Uruca - Heredia,Ruta San Jose - Hospital M�xico por La pista y viceversa,11.771092,empresa BUSES INA ? URUCA/ SA
Uruca - Heredia,Ruta San Jose - Hospital M�xico por La pista y viceversa,11.771092,empresa BUSES INA ? URUCA/ SA
Uruca - Heredia,Ruta San Jose - Hospital M�xico por La pista y viceversa,11.771092,empresa BUSES INA ? URUCA/ SA
Uruca - Heredia,Ruta San Jose - Hospital M�xico por La pista y viceversa,11.771092,empresa BUSES INA ? URUCA/ SA
Uruca - Heredia,Ruta San Jose - Hospital M�xico por La pista y viceversa,11.771092,empresa BUSES INA ? URUCA/ SA
