Recorrido,Latitud,Longitud
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Paso Ancho - Loma Linda,-84.073457,9.902208,0.0,-84.074202,9.902539,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.099808,9.903264,0.0,-84.099843,9.903254,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.099808,9.903264,0.0,-84.099843,9.903254,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.099808,9.903264,0.0,-84.099843,9.903254,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.099808,9.903264,0.0,-84.099843,9.903254,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.099808,9.903264,0.0,-84.099843,9.903254,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.099808,9.903264,0.0,-84.099843,9.903254,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
Ruta San Jose - Alajuelita - La Aurora,-84.102357,9.902814,0.0,-84.102374,9.902811,0.0
